FipsSVI,Index,ValueCDC,Delta,MedianHouseholdIncome,ScoreCES,Score_SVI,ScaledIndex,ScaledCDC,ScaledCES,ScaledSVI
6085501501,17.90499787,14.3,3.604997874,65559,41.36065014,9.5913,7.921233871,6.111111111,6.638259813,7.564590291
6085501502,16.6555136,14.1,2.555513599,64679,39.05569155,9.265,7.356552706,6.025641026,6.254658138,7.24872949
6085501600,14.22459421,10.8,3.424594213,42014,45.89060678,7.87,6.257943931,4.615384615,7.392155763,5.898359228
6085501700,17.62533373,16,1.625333727,56189,34.50256758,9.9894,7.794844864,6.837606838,5.496906577,7.94995402
6085501800,12.77807251,11.3,1.478072512,99156,21.1948298,6.2984,5.604215369,4.829059829,3.282172438,4.377038865
6085501900,10.91347998,8.5,2.413479983,71094,25.53412085,6.133,4.761547477,3.632478632,4.004336954,4.216930449
6085502001,10.40808401,12.4,1.991915989,65017,26.62287902,6.503,4.533143173,5.299145299,4.185533033,4.575093171
6085502002,17.13058549,14.4,2.730585494,45278,36.96185307,9.6132,7.571252608,6.153846154,5.906192033,7.585789652
6085502101,9.195294155,9.6,0.404705845,104375,22.30477288,5.9348,3.985045368,4.102564103,3.466894205,4.025071391
6085502102,15.73055694,12.1,3.630556942,59129,30.26076936,7.9541,6.938535759,5.170940171,4.79096726,5.979768646
6085502201,13.60865327,9.9,3.708653269,81037,16.35490232,8.3987,5.979580884,4.230769231,2.476689734,6.410144717
6085502202,7.585456089,9,1.414543911,124209,5.732798142,4.8114,3.257509014,3.846153846,0.708910932,2.937611926
6085502301,8.536851423,9.5,0.963148577,132069,17.23664362,5.9222,3.68747443,4.05982906,2.623433123,4.012874498
6085502302,9.128468642,8.7,0.428468642,86567,9.294003762,4.3111,3.954844821,3.717948718,1.301582939,2.453317845
6085502400,9.408424319,8.4,1.008424319,146362,15.65434103,3.572,4.08136558,3.58974359,2.360099143,1.737863608
6085502500,9.763379108,8.9,0.863379108,149684,11.05374053,3.6828,4.24178079,3.803418803,1.594446321,1.845118823
6085502601,7.33308332,10.2,2.86691668,148790,8.476038814,5.1595,3.143453838,4.358974359,1.165453499,3.274575287
6085502603,6.97422848,8.5,1.52577152,141364,5.893633735,4.025,2.981276072,3.632478632,0.735677921,2.17637094
6085502604,7.173985552,7.3,0.126014448,92163,13.79773467,4.4874,3.071552563,3.11965812,2.051114284,2.623977542
6085502701,10.24218797,9.7,0.542187974,101049,13.5108191,5.9072,4.458169546,4.145299145,2.003364492,3.998354387
6085502702,9.482958074,9.4,0.082958074,131677,10.33074962,5.5644,4.115049723,4.017094017,1.474122892,3.666521466
6085502800,9.312104438,9.3,0.012104438,95721,14.26510486,5.4416,4.037835602,3.974358974,2.128896153,3.547650162
6085502901,11.59490237,9.8,1.794902375,106500,13.02819687,6.1525,5.069503645,4.188034188,1.92304431,4.235806592
6085502902,10.60037561,9.1,1.500375613,133088,11.98120272,4.7801,4.620045784,3.888888889,1.748798789,2.907313296
6085502903,10.13525743,9.2,0.935257426,150310,8.138782713,4.2103,4.409844275,3.931623932,1.109325807,2.355742704
6085502906,10.92266824,10,0.922668236,111071,9.622607042,6.6746,4.765699937,4.273504274,1.356270589,4.741203233
6085502907,9.202327304,9.4,0.197672696,141317,5.367212021,4.4212,3.988223869,4.017094017,0.64806843,2.559895455
6085502908,10.30428912,9,1.304289115,131140,8.563450944,4.1469,4.486235001,3.846153846,1.180001022,2.294371037
6085502909,11.2084344,9.7,1.508434403,93333,15.26098663,5.8049,4.894846638,4.145299145,2.294635318,3.899327235
6085502910,10.48648683,9.4,1.086486833,88663,21.12397008,6.3816,4.568575869,4.017094017,3.270379641,4.457577078
6085503001,8.373723989,9.4,1.026276011,149814,9.158788043,3.9947,3.613752022,4.017094017,1.279079725,2.147040318
6085503002,10.28302097,10.1,0.183020974,115546,6.944279104,7.3818,4.476623261,4.316239316,0.910531093,5.425778036
6085503003,9.568674895,9,0.568674895,142219,12.24160427,3.2892,4.153787845,3.846153846,1.792135997,1.464111127
6085503105,16.31464071,13.4,2.914640708,47857,53.77850549,11.2483,7.202501547,5.726495726,8.704895676,9.168578481
6085503108,13.20322375,9,4.203223747,111331,19.55816867,8.7176,5.796354557,3.846153846,3.009791861,6.718842263
6085503110,20.06956856,16.5,3.569568563,49780,45.22160363,10.3077,8.89947131,7.051282051,7.280817221,8.258070761
6085503111,15.56730521,12.4,3.167305214,87554,28.81671494,8.4028,6.864757179,5.299145299,4.550641167,6.414113547
6085503112,12.40414597,11.1,1.304145974,54891,38.66456093,9.2749,5.435226229,4.743589744,6.189564405,7.258312763
6085503113,19.14960843,16.8,2.349608428,47635,41.93495781,9.3635,8.483712448,7.179487179,6.733838701,7.344078215
6085503115,10.01350104,7.8,2.213501037,123171,15.73942149,4.923,4.354818741,3.333333333,2.374258619,3.045641547
6085503116,12.06016646,8.8,3.260166456,94749,17.96929599,7.62,5.279771088,3.760683761,2.745364458,5.656357388
6085503117,17.02791554,15.7,1.327915545,54615,41.44893954,10.2941,7.524852835,6.709401709,6.652953335,8.244905861
6085503118,16.0345297,10.5,5.534529698,76508,27.56470095,8.642,7.075910589,4.487179487,4.342275314,6.645660907
6085503121,14.15476142,12.7,1.454761422,55263,37.50550982,10.4601,6.226384301,5.427350427,5.996669857,8.405595083
6085503122,15.9395617,14.5,1.439561695,32073,46.6909239,11.4038,7.032991568,6.196581197,7.525348171,9.319103625
6085503123,14.35241409,13.8,0.55241409,40680,31.44613362,9.891,6.315709746,5.897435897,4.988240961,7.854702096
6085503204,16.22423415,12.2,4.024234146,62589,34.84474553,9.4439,7.161643984,5.213675214,5.553853384,7.421906006
6085503207,12.56155059,10.6,1.961550593,111146,34.6723851,7.0229,5.506362317,4.52991453,5.525168379,5.078360196
6085503208,14.28211994,11,3.282119935,88824,38.204509,7.8272,6.283941611,4.700854701,6.113000474,5.856928513
6085503210,14.93555371,10.8,4.135553707,119257,33.96835042,8.8857,6.579248843,4.615384615,5.407999731,6.8815643
6085503211,13.6202325,11.5,2.120232503,126302,23.81668879,7.18,5.984813904,4.914529915,3.718514114,5.230434151
6085503212,12.95016824,10.3,2.650168243,106748,30.62849078,7.037,5.681990832,4.401709402,4.852165128,5.092009099
6085503213,17.51691464,12.8,4.716914638,63202,31.05410497,10.4576,7.745846875,5.47008547,4.922997772,8.403175064
6085503214,19.34728157,15.1,4.247281569,51939,44.50091164,11.8227,8.573047145,6.452991453,7.160876388,9.724601907
6085503217,15.43411475,11.9,3.534114754,65240,35.54260845,8.3473,6.804564229,5.085470085,5.6699949,6.360389139
6085503218,17.56934592,14.6,2.969345918,43041,31.64153382,9.6464,7.769542216,6.239316239,5.020760349,7.617927496
6085503304,16.19541559,12.8,3.395415593,52921,29.84394044,10.2124,7.148619975,5.47008547,4.721596698,8.16581966
6085503305,16.39874795,13.7,2.698747954,54836,31.5646406,9.6683,7.240512252,5.854700855,5.00796343,7.639126857
6085503306,15.69867887,11.8,3.898678872,83721,32.60115404,9.6367,6.924129059,5.042735043,5.180464702,7.608537825
6085503312,10.34993111,10.5,0.150068889,137169,7.520149456,6.458,4.506862052,4.487179487,1.006370052,4.53153284
6085503313,9.277340574,7.9,1.377340574,151993,9.85799201,3.8857,4.02212472,3.376068376,1.395444423,2.041527516
6085503315,14.47792774,10.9,3.57792774,92105,19.85977251,9.0453,6.372433304,4.658119658,3.059986142,7.036058274
6085503321,12.77414498,8.6,4.174144982,159949,16.74924534,7.4095,5.602440395,3.675213675,2.542318089,5.45259184
6085503322,12.59631824,10,2.596318235,133523,10.49038939,6.234,5.522074906,4.273504274,1.500690866,4.314699192
6085503323,11.28275533,9.2,2.082755328,123815,11.7089387,6.0414,4.928434596,3.931623932,1.703487374,4.128260975
6085503324,10.44000311,7.9,2.540003109,124601,9.875329383,5.4342,4.547568415,3.376068376,1.398329788,3.540486908
6085503325,11.8341395,9.1,2.734139504,106693,11.80562676,6.6053,5.177622413,3.888888889,1.719578641,4.674120323
6085503326,11.16882579,7.1,4.068825791,218206,9.268983405,4.6342,4.876946262,3.034188034,1.297418937,2.766081022
6085503327,13.30712181,10.9,2.407121811,120199,22.0850839,9.0543,5.843309354,4.658119658,3.430332567,7.04477034
6085503329,9.871721567,6.9,2.971721567,194241,13.98706948,5.3143,4.290744148,2.948717949,2.082624242,3.424422826
6085503330,11.03120978,6.2,4.831209781,222734,12.78058977,4.1142,4.814753268,2.64957265,1.881836412,2.262717197
6085503331,9.113769812,10.6,1.486230188,80829,14.06583707,5.4356,3.948201958,4.52991453,2.095733102,3.541842118
6085503332,9.427438463,10.6,1.172561537,113944,8.356643495,3.7233,4.089958668,4.52991453,1.145583188,1.884323121
6085503333,9.31874514,7.6,1.71874514,161089,9.517575568,4.3883,4.040836743,3.247863248,1.338790774,2.528048013
6085503334,9.991258067,6.7,3.291258067,261661,6.656579757,3.26,4.344766445,2.863247863,0.862650862,1.435845312
6085503336,13.46390402,10,3.463904016,111446,23.73373614,7.8597,5.914164153,4.273504274,3.704708758,5.888388752
6085503337,12.74406128,9.3,3.444061283,108750,28.98125103,8.2678,5.588844627,3.974358974,4.578024009,6.283432554
6085503401,15.95471524,13.1,2.854715236,78716,34.16782278,8.2417,7.039839929,5.598290598,5.441196826,6.258167562
6085503402,18.80052472,14.9,3.90052472,51609,32.66818085,9.96,8.325950562,6.367521368,5.191619609,7.921494603
6085503504,17.17751088,12.8,4.377510879,64916,26.01607799,7.7491,7.592459663,5.47008547,4.08454645,5.781327138
6085503506,17.53453597,13.2,4.334535973,68030,23.64821656,9.2421,7.753810509,5.641025641,3.690476201,7.226562122
6085503507,16.49352345,14.8,1.693523445,75641,22.86184959,7.6958,7.283344271,6.324786325,3.559605439,5.729732346
6085503508,17.4728888,13.4,4.0728888,80913,27.97745291,9.921,7.725950217,5.726495726,4.410967369,7.883742316
6085503509,13.44725917,11.9,1.547259165,114493,18.28694137,6.1091,5.906641823,5.085470085,2.798228444,4.193795073
6085503510,17.94817353,14.5,3.448173527,61321,32.00947132,9.6376,7.940746303,6.196581197,5.081994178,7.609409032
6085503511,12.52143693,10.3,2.221436928,93045,18.02864009,7.4347,5.488233693,4.401709402,2.755240772,5.476985625
6085503601,14.56003515,13.5,1.060035152,53879,47.08790567,9.2603,6.40954022,5.769230769,7.59141568,7.244179856
6085503602,17.15686831,13.9,3.256868308,50113,42.87494153,10.5723,7.583130637,5.94017094,6.89027506,8.514205508
6085503703,18.48601931,14.2,4.286019311,59292,28.1777105,9.6947,8.183815696,6.068376068,4.444295147,7.664682252
6085503707,16.60159117,11.3,5.301591169,81270,26.80632495,9.1849,7.332183468,4.829059829,4.216062937,7.171192101
6085503708,12.91762045,10.4,2.51762045,70339,26.69510843,8.2145,5.667281463,4.444444444,4.197553779,6.231837762
6085503709,19.80375919,16,3.803759186,34869,34.34610301,11.5531,8.779343708,6.837606838,5.470867033,9.463627124
6085503710,17.50455332,15,2.504553323,32889,37.44159811,10.4671,7.740260408,6.41025641,5.98603338,8.412371134
6085503711,17.8187262,13.2,4.6187262,61250,30.34976704,9.5732,7.882244993,5.641025641,4.805778657,7.547069358
6085503712,15.17561399,13.6,1.575613994,71784,34.30673883,9.9429,6.687739622,5.811965812,5.464315867,7.904941678
6085503713,17.36356902,15.6,1.76356902,28333,25.51448985,10.0895,7.676545177,6.666666667,4.001069874,8.046851556
6085503802,12.24018389,10,2.240183891,88851,14.7920885,7.3845,5.361126617,4.273504274,2.216599162,5.428391656
6085503803,11.50359101,9.4,2.103591009,134542,17.73388283,6.4522,5.028237172,4.017094017,2.70618593,4.525918397
6085503804,13.08377679,11.3,1.783776787,85067,20.93904731,8.1619,5.742372726,4.829059829,3.239603955,6.180920575
6085503902,14.47625761,11.9,2.576257607,77719,21.38411035,9.0016,6.371678518,5.085470085,3.313673367,6.993756353
6085503903,13.35507497,12.8,0.555074969,63265,17.63345276,8.64,5.864980891,5.47008547,2.689471901,6.643724892
6085504001,14.64442102,11.9,2.744421023,68947,28.36366696,8.2782,6.447676845,5.085470085,4.475242865,6.293499831
6085504002,16.80460971,13.3,3.504609707,52041,25.83418816,9.7673,7.423933918,5.683760684,4.054275519,7.734959586
6085504101,12.28049037,10.4,1.880490371,62645,23.97649846,7.8205,5.37934238,4.444444444,3.745110366,5.850442863
6085504102,13.4393844,12.6,0.839384395,76033,19.87854644,7.2094,5.903082967,5.384615385,3.063110585,5.258893568
6085504201,7.527784661,8.6,1.072215339,120251,14.81850725,5.2608,3.231445486,3.675213675,2.22099589,3.372634432
6085504202,8.859538583,9.3,0.440461417,142536,13.49443735,4.564,3.833306886,3.974358974,2.000638167,2.698126906
6085504307,12.02776702,8.7,3.327767022,137023,16.43075967,7.1319,5.265128766,3.717948718,2.489314258,5.183872997
6085504308,10.76824094,9.5,1.268240945,137558,9.347920237,5.8182,4.695909396,4.05982906,1.310555963,3.912201733
6085504311,10.6404353,6,4.640435301,143395,24.21426261,4.8591,4.638150014,2.564102564,3.784680155,2.983785877
6085504314,13.09722198,10.2,2.897221977,124187,16.75074667,7.6336,5.74844903,4.358974359,2.542567947,5.669522288
6085504315,12.06679846,9.3,2.766798462,104104,14.45235801,5.7186,5.282768299,3.974358974,2.160059672,3.8157882
6085504316,11.84717896,8.7,3.147178958,106913,17.49983928,6.4939,5.183515352,3.717948718,2.667235341,4.566284304
6085504317,10.75143743,9.2,1.551437435,133375,24.83895943,5.9328,4.688315363,3.931623932,3.888645036,4.023135376
6085504318,13.81485831,12,1.814858312,100505,48.51699913,8.7675,6.072771416,5.128205128,7.8292519,6.76714583
6085504319,11.78110843,8,3.781108432,129888,38.75708141,6.5157,5.153656007,3.418803419,6.204962084,4.587386864
6085504320,9.271958409,8.8,0.471958409,137736,18.31522065,5.2291,4.019692351,3.760683761,2.802934809,3.341948599
6085504321,11.79530629,7.9,3.895306287,129122,17.29919281,6.4175,5.160072463,3.376068376,2.633842844,4.492328542
6085504322,9.402428681,5.7,3.702428681,154412,26.51705704,4.8256,4.078655963,2.435897436,4.167921658,2.95135763
6085504323,11.164709,7.5,3.664709001,116372,20.60441212,6.6156,4.875085756,3.205128205,3.183912447,4.684090799
6085504410,12.26158721,9.9,2.361587214,101423,28.42848976,7.4161,5.370799451,4.230769231,4.48603097,5.458980688
6085504411,11.38581784,9.2,2.185817837,117553,19.49940756,6.0005,4.975011779,3.931623932,3.000012571,4.088669474
6085504412,12.31606345,9,3.316063452,96162,20.70218968,7.6354,5.395418972,3.846153846,3.200185033,5.671264702
6085504413,10.17527771,7.9,2.27527771,140741,19.36372163,6.7485,4.427930698,3.376068376,2.977431102,4.812738977
6085504414,10.59578633,7.6,2.995786327,154975,21.55311819,5.9188,4.617971741,3.247863248,3.341800419,4.009583273
6085504415,10.64334908,7.7,2.943349078,179143,13.79921744,5.5757,4.639466842,3.290598291,2.051361053,3.677459949
6085504416,10.14160709,8.2,1.941607093,125345,15.04174404,4.899,4.412713889,3.504273504,2.258147971,3.02240937
6085504418,13.83659139,10.7,3.136591386,88934,29.62894994,8.0765,6.082593274,4.572649573,4.685817002,6.098252747
6085504420,10.5577093,8.4,2.157709301,160298,14.62262297,5.6424,4.600763538,3.58974359,2.188395939,3.742026039
6085504421,11.14041807,8.4,2.740418065,139366,20.49620866,5.3885,4.86410792,3.58974359,3.165904736,3.496248971
6085504422,12.8979964,11.1,1.797996403,102055,23.25840651,7.6671,5.65841274,4.743589744,3.625602243,5.701950535
6085504423,10.32134755,8.6,1.72134755,121774,12.38304541,5.3539,4.493944244,3.675213675,1.815675275,3.462755917
6085504504,11.55953281,6.6,4.959532808,139928,24.00584097,6.2044,5.053519027,2.820512821,3.749993679,4.286046174
6085504505,10.16668707,8.1,2.066687075,133947,20.62915483,6.312,4.42404832,3.461538462,3.188030241,4.390203766
6085504506,11.87465239,7.7,4.174652392,97406,24.25683367,8.0763,5.195931459,3.290598291,3.791765024,6.098059145
6085504507,12.03551666,8.7,3.335516664,109937,23.61119753,6.9491,5.268631073,3.717948718,3.684315326,5.006921253
6085504601,10.27266161,13.4,3.127338392,85507,25.93743993,6.6655,4.471941538,5.726495726,4.071459146,4.732394366
6085504602,6.050501015,0,6.050501015,99091,44.52416719,7.1873,2.563814635,0,7.164746682,5.237500605
6085504802,11.75857161,9.8,1.958571613,102249,28.16366976,6.7445,5.143470911,4.188034188,4.441958422,4.808866947
6085504803,10.03218508,6.5,3.532185083,131122,24.34463549,5.6824,4.363262648,2.777777778,3.806377401,3.780746334
6085504805,11.6966137,11.6,0.096613703,88813,26.10624376,6.8447,5.115470187,4.957264957,4.099552247,4.905861285
6085504806,11.08331218,9.7,1.38331218,120043,19.45879859,5.5955,4.838299977,4.145299145,2.993254243,3.696626494
6085504901,10.92327397,4.6,6.323273971,157061,16.76243446,4.5113,4.765973687,1.965811966,2.544513082,2.647112918
6085505001,11.47545475,6.4,5.075454753,140591,23.15386385,5.7699,5.015521515,2.735042735,3.608203779,3.865446977
6085505006,4.931706801,0,4.931706801,176857,26.13050325,3.2335,2.058196412,0,4.103589621,1.410193117
6085505007,10.90506711,9.4,1.505067109,121429,22.03153232,7.1172,4.757745435,4.017094017,3.42142027,5.169643289
6085505008,8.506600889,3.9,4.606600889,154886,14.88082952,3.712,3.673803264,1.666666667,2.231367846,1.873384638
6085505009,11.79115639,8.6,3.19115639,91644,31.10082879,6.6038,5.158196995,3.675213675,4.930773763,4.672668312
6085505100,11.4225221,8.8,2.622522104,94540,33.79610227,7.2897,4.99159959,3.760683761,5.379333412,5.336624558
6085505202,13.92348008,10.5,3.423480084,81875,40.60337348,7.9682,6.121861004,4.487179487,6.512230393,5.99341755
6085505203,7.208263347,8.9,1.691736653,114798,27.78179551,5.1267,3.087043774,3.803418803,4.378405177,3.242824645
6085505301,12.32704818,10.6,1.72704818,108269,25.9370582,6.642,5.400383316,4.52991453,4.071395618,4.709646193
6085505302,10.56425989,8.8,1.764259894,126115,17.65281684,5.3804,4.603723957,3.760683761,2.69269456,3.488408112
6085505303,12.57856484,9.4,3.17856484,87781,23.83339835,6.5359,5.514051589,4.017094017,3.721294995,4.606940613
6085505304,9.840893823,9.2,0.640893823,130529,19.00168756,6.3114,4.276812123,3.931623932,2.91717975,4.389622961
6085505305,11.15560019,8.1,3.05560019,136149,19.19359513,6.2978,4.870969198,3.461538462,2.949117878,4.376458061
6085505401,9.675949075,6,3.675949075,131063,18.14670426,4.9026,4.202268414,2.564102564,2.774889546,3.025894197
6085505402,9.640154451,9.4,0.240154451,115862,12.69627843,6.022,4.1860917,4.017094017,1.867804936,4.109481632
6085505403,11.26020445,7.2,4.06020445,118750,17.25860602,5.3981,4.918243147,3.076923077,2.627088207,3.505541842
6085505500,10.23598792,9.8,0.435987916,95984,11.77357864,5.2513,4.455367546,4.188034188,1.714245048,3.363438362
6085505600,10.88625547,9.4,1.486255472,56886,21.50495551,6.9903,4.749243866,4.017094017,3.333784966,5.046803156
6085505700,10.19385176,0,10.19385176,84404,19.2442911,6.4051,4.436324893,0,2.957554933,4.48032525
6085505800,8.862699665,8.7,0.162699665,133386,15.78583059,4.5109,3.834735478,3.717948718,2.381982232,2.646725715
6085505900,7.989689289,9.8,1.810310711,85907,19.80709955,6.5711,3.440194686,4.188034188,3.05122007,4.641014472
6085506000,9.758729261,8.4,1.358729261,128450,12.18564445,4.6258,4.239679378,3.58974359,1.782822911,2.75794976
6085506101,8.840436712,8.7,0.140436712,128543,11.22670684,4.9142,3.824674151,3.717948718,1.623232159,3.037123082
6085506102,8.580094622,7.9,0.680094622,129592,12.74176607,3.8224,3.707017389,3.376068376,1.875375195,1.98025265
6085506103,10.27389593,8.4,1.873895932,156380,16.00127984,6.313,4.472499368,3.58974359,2.417838275,4.391171773
6085506202,10.21125384,7.8,2.411253839,142890,7.550959624,5.2113,4.44418944,3.333333333,1.01149762,3.324718068
6085506203,10.73755161,7.6,3.137551613,93561,20.54800491,5.7533,4.682039924,3.247863248,3.174524902,3.849378055
6085506204,10.95584116,8,2.955841163,99722,12.00561339,5.7514,4.780691824,3.418803419,1.752861323,3.847538841
6085506301,10.40556191,9.7,0.70556191,70594,23.33827814,6.6226,4.532003356,4.145299145,3.638894842,4.690866851
6085506302,10.95886113,7.7,3.258861125,119792,14.20362942,4.2487,4.782056639,3.290598291,2.118665131,2.392914186
6085506304,11.55354737,8,3.553547371,91733,20.5742149,5.9615,5.05081402,3.418803419,3.178886889,4.050917187
6085506305,15.05416884,11,4.054168837,69884,18.80866218,8.1175,6.632854743,4.700854701,2.885055589,6.137941048
6085506401,10.5205687,8.6,1.920568704,100708,21.83099351,6.6737,4.583978536,3.675213675,3.388045691,4.740332027
6085506402,11.98991416,10.2,1.789914162,81514,24.9085164,7.4956,5.248021871,4.358974359,3.900221022,5.535937273
6085506501,15.57732489,12.7,2.877324885,56391,23.12974589,9.9487,6.869285383,5.427350427,3.604189958,7.91055612
6085506601,10.36294501,9.3,1.062945014,106279,15.67996392,5.3942,4.512743443,3.974358974,2.36436342,3.501766613
6085506603,9.895232228,10.2,0.304767772,129971,13.09432459,5.9357,4.301369354,4.358974359,1.934049585,4.025942597
6085506604,10.1478126,8.2,1.947812602,156388,5.243766968,3.7789,4.415518354,3.504273504,0.627524143,1.93814433
6085506605,9.591314212,10,0.408685788,104453,13.14532544,5.8896,4.164019263,4.273504274,1.942537377,3.981317458
6085506606,8.874809482,8.4,0.474809482,97761,11.36510547,6.1159,3.840208285,3.58974359,1.646265088,4.200377523
6085506701,6.942785305,7.9,0.957214695,125508,11.24107506,3.3656,2.967065914,3.376068376,1.625623385,1.538066889
6085506802,9.700186202,9.5,0.200186202,142802,6.549052968,4.8882,4.213221933,4.05982906,0.844755766,3.011954891
6085506803,10.71570719,8.5,2.215707187,136680,7.273672152,4.8502,4.672167742,3.632478632,0.96535018,2.975170611
6085506804,7.172911113,7.7,0.527088887,165588,1.746398002,2.8925,3.07106699,3.290598291,0.045476122,1.080102609
6085506900,7.504099931,7.8,0.295900069,171246,5.789498994,4.7855,3.220741613,3.333333333,0.718347345,2.912540535
6085507402,7.36803222,0,7.36803222,188889,6.3934148,5.0643,3.159248343,0,0.818853755,3.182420986
6085507805,8.803279783,7.3,1.503279783,132776,15.43650257,6.3484,3.807881768,3.11965812,2.323845478,4.425439233
6085507807,6.874390748,5.2,1.674390748,155039,11.22980644,4.4935,2.936156267,2.222222222,1.623748009,2.629882387
6085507808,6.459468549,0,6.459468549,207061,4.424565974,3.6073,2.748639901,0,0.491188995,1.772034267
6085507903,9.468827645,6.8,2.668827645,176327,12.50496011,4.1415,4.108663738,2.905982906,1.835964872,2.289143797
6085507904,7.649216886,6.2,1.449216886,219618,8.942507543,3.8899,3.28632452,2.64957265,1.243085342,2.045593147
6085507905,9.749953429,7.5,2.249953429,149645,12.72791412,4.6243,4.235713305,3.205128205,1.87306989,2.756497749
6085507906,9.603899441,7,2.603899441,182881,6.887004979,4.5171,4.169706923,2.991452991,0.900999273,2.652727361
6085508004,8.663303416,4.6,4.063303416,138086,20.82449226,5.9248,3.744622054,1.965811966,3.220539183,4.015391317
6085508101,7.072928475,6.8,0.272928475,169113,9.424562863,5.1926,3.025881698,2.905982906,1.323311177,3.30661633
6085508102,7.064278459,5.6,1.464278459,184690,12.37964094,3.6949,3.021972484,2.393162393,1.815108688,1.856831712
6085508202,7.593874832,6.5,1.093874832,146967,12.08455231,4.7846,3.261313709,2.777777778,1.765998698,2.911669329
6085508203,8.959510813,6.5,2.459510813,182723,5.943088005,4.8739,3.878487475,2.777777778,0.743908325,2.998112386
6085508204,8.667498973,6.4,2.267498973,149290,12.62198717,4.3454,3.746518158,2.735042735,1.855441047,2.486520498
6085508301,8.46047639,7.6,0.86047639,186802,5.81010192,4.6324,3.652958155,3.247863248,0.721776177,2.764338609
6085508303,7.647449419,7.4,0.247449419,163448,3.650889632,3.9782,3.285525746,3.162393162,0.362430265,2.131068196
6085508304,11.24084289,7.6,3.640842886,115830,11.08428552,5.6801,4.909493048,3.247863248,1.599529757,3.778519917
6085508401,10.20596103,7.5,2.705961032,153514,11.76103499,5.6781,4.441797454,3.205128205,1.712157476,3.776583902
6085508403,7.065015285,7.4,0.334984715,194286,4.110309099,3.8787,3.022305479,3.162393162,0.438888939,2.034751464
6085508404,9.908102363,7.3,2.608102363,166841,11.31341323,4.9949,4.307185772,3.11965812,1.63766223,3.115241276
6085508503,10.60255399,6.3,4.302553993,120857,15.59602074,6.2828,4.621030262,2.692307692,2.350393216,4.361937951
6085508504,13.00895222,7.2,5.808952222,114127,19.35246268,7.1255,5.708557157,3.076923077,2.975557337,5.17767775
6085508505,8.37548139,6.9,1.47548139,141566,12.32594906,4.5357,3.614546246,2.948717949,1.806173041,2.670732298
6085508507,8.768523044,5.3,3.468523044,123896,11.3328645,4.7982,3.792174107,2.264957265,1.6408994,2.924834229
6085508508,11.6766677,8.3,3.376667698,101719,16.69970567,7.4195,5.106455961,3.547008547,2.534073473,5.462271913
6085508601,10.02993689,9,1.029936888,163016,20.87833631,4.8499,4.362246618,3.846153846,3.229500154,2.974880209
6085508602,9.619841136,7.3,2.319841136,96109,15.39025438,6.2023,4.176911475,3.11965812,2.316148644,4.284013359
6085508703,10.64762118,6,4.647621183,126132,15.75123372,5.2447,4.64139754,2.564102564,2.376224463,3.357049514
6085508704,9.729000937,6.2,3.529000937,117454,19.75952873,5.5634,4.226244216,2.64957265,3.043303117,3.665553458
6085508800,11.67863879,8,3.678638795,98684,26.43767282,6.3081,5.107346762,3.418803419,4.154710175,4.386428537
6085508900,12.74677868,9.8,2.946778685,101244,29.99046418,6.2553,5.590072706,4.188034188,4.745981844,4.335317748
6085509000,14.53325021,12,2.533250208,103687,26.40324298,7.9411,6.397435264,5.128205128,4.148980205,5.967184551
6085509102,8.094633719,5.1,2.994633719,141118,16.44043197,4.0154,3.487622368,2.179487179,2.490923966,2.16707807
6085509105,9.998792366,7,2.998792366,118955,17.37388363,5.8103,4.348171431,2.991452991,2.64627323,3.904554475
6085509106,9.752658267,7.8,1.952658267,120578,11.58932513,5.946,4.236935706,3.333333333,1.683580741,4.035913073
6085509107,10.60395752,6.6,4.003957518,113514,18.32365034,5.1892,4.621664559,2.820512821,2.804337717,3.303325105
6085509108,9.67548742,7.8,1.87548742,97414,22.54203128,4.501,4.202059778,3.333333333,3.506379824,2.637142442
6085509109,7.202249338,5.8,1.402249338,182239,9.013220273,2.6913,3.084325855,2.478632479,1.254853676,0.885339529
6085509201,8.20584286,6.9,1.30584286,109416,19.89458846,4.3021,3.53788127,2.948717949,3.06578037,2.444605779
6085509202,9.676127226,7.7,1.976127226,137938,20.92334339,5.8424,4.202348926,3.290598291,3.236990437,3.935627511
6085509302,8.510940788,8.1,0.410940788,129250,10.8002679,5.0839,3.6757646,3.461538462,1.552262255,3.201393931
6085509303,11.740463,10.4,1.340463,77703,17.19894327,8.1393,5.135287061,4.444444444,2.61715886,6.159043609
6085509304,8.719320886,7.3,1.419320886,126404,22.75734248,4.2728,3.769938107,3.11965812,3.542212892,2.416243163
6085509401,8.496140966,6,2.496140966,87692,7.973068371,5.006,3.669076096,2.564102564,1.081746874,3.125986157
6085509403,11.88668627,8.1,3.786686273,69598,17.25321593,6.0895,5.201369947,3.461538462,2.626191163,4.174822129
6085509404,13.91704047,7.9,6.017040468,124328,18.73657038,7.299,6.118950739,3.376068376,2.873057744,5.345627027
6085509500,11.33292127,9,2.332921275,89700,15.26622457,6.4808,4.951106162,3.846153846,2.29550704,4.553603407
6085509600,7.074120619,6.3,0.774120619,167553,5.357701396,3.5568,3.026420465,2.692307692,0.646485628,1.723149896
6085509700,7.524560772,6.7,0.824560772,130208,9.201043154,3.2902,3.229988509,2.863247863,1.286112012,1.465079135
6085509801,8.969503576,7.5,1.469503576,155018,6.616398498,4.4411,3.883003518,3.205128205,0.855963714,2.579158802
